id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
13054523,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,1024276,"Barcode: RM0317941","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",8066,2012-05-24,2012,5,24,145,,2012-5-24,,"Sandstone mesa top with ponderosa pine and scattered oak and sagebrush.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Mesa,,"Uncompahgre Plateau: Uncompahgre National Forest: Gill Creek Divide, top of Wildcat or Forest Trail 640 to Rocky Pitch Gulch and surrounding area, ca 18.5 air mi SW of Whitewater.",,38.7684,-108.6531,"NAD 83",,"38.7684° N, 108.6531° W; NAD 83, , GPS reading; T15S R101W S2 SW1/4; also NE1/4 S11",,,"GPS reading",,,2530,2561,,,,"8300-8400 ft.",,English,,"2020-12-11 13:06:54",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b496443e-de7d-4d75-9c93-0221b4b53004,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13054523
13057463,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,1024280,"Barcode: RM0317945","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",10992,2012-08-16,2012,8,16,229,,2012-8-16,,"Snowmelt area on rocky alpine slope.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Ouray,,"San Juan Mountains: Uncompahgre National Forest: Wildhorse Basin, N of Engineer Pass, ridge S of Wildhorse Basin, and along Horsethief Trail, ca 5 air mi ESE of Ouray.",,38.0078,-107.5931,"NAD 83",,"38.0078° N, 107.5931° W to 38.0045° N, 107.5806° W; NAD 83, , GPS reading; T43N R7W S1 SW1/4; also N1/2 S12",,,"GPS reading",,,3720,3901,,,,"12200-12795 ft.",,English,,"2020-12-11 13:03:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:99440159-8397-49de-83fd-3cde22b8ebf2,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13057463
13074813,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,1024282,"Barcode: RM0317947","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",426,2010-06-11,2010,6,11,162,,2010-6-11,,"Ponderosa pine with open areas on sandstone pavement.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Uncompahgre Plateau: Uncompahgre National Forest: Rocky Pitch Gulch, off Divide Road, 2 road mi SW of Forest boundary, 8.3 road mi SSW of Colo Hwy 141, ca 30 air mi E of Delta.",,38.7588,-108.6201,"NAD 83",,"38.7588° N, 108.6201° W to 38.7585° N, 108.6187° W to 38.7582° N, 108.6189° W; NAD 83, , GPS reading; T15S R100W S7 SW1/4; also T15S R101W S12 SE1/4",,,"GPS reading",,,2476,2488,,,,"8120-8160 ft.",,English,,"2020-12-11 13:01:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c868f2de-1e40-4c0c-8b46-a792f1f06c27,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13074813
13076316,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",1845,2010-08-10,2010,8,10,222,,2010-8-10,,"Flat, barren alpine area.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Ouray,,"San Juan Mountains: Engineer Pass: Darley Mountain and Bear Creek Trail, ca 5.5 mi SE of Ouray.",,37.9756,-107.5841,"NAD 83",,"37.9756° N, 107.5841° W to 37.9776° N, 107.5858° W to 37.9751° N, 107.5928° W; GPS reading; T43N R7W S24 NE1/4; also SE1/4 S13",,,"GPS reading",,,3720,3915,,,,"12200-12840 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:45563b19-1466-4e70-851c-474d6dcabff3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13076316
13076749,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,1024279,"Barcode: RM0317944","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"B. E. Nelson, Lori E. Brummer",82625,2011-07-15,2011,7,15,196,,2011-7-15,,"Wet to dry, rocky forb meadows.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Mesa,,"Grand Mesa: along extension of Flowing Park or Forest Road 109 (Indian Point Trail 708) to the head of Cottonwood Creek and over to Dropoff Trail (726), ca 14-15 air mi N of Delta.",,38.9461,-108.1077,"NAD 83",,"38.9461° N, 108.1077° W; NAD 83, , GPS reading; T13S R96W S3; also N1/4 S10",,,"GPS reading",,,3073,3098,,,,"10080-10160 ft.",,English,,"2020-12-11 13:05:31",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1a7db0f1-c288-478a-aa9c-f84a58b40c51,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13076749
13078295,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,1024277,"Barcode: RM0317942","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",3736,2011-06-10,2011,6,10,161,,2011-6-10,,"Sandstone pavement in oak zone.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Mesa,,"Uncompahgre Plateau: Brushy Ridge Trail to Brush Mountain, ca 27.5 air mi SW of Delta.",,38.616,-108.5618,"NAD 83",,"38.616° N, 108.5618° W to 38.6243° N, 108.5494° W; NAD 83, , GPS reading; T50N R15W S8 NE1/4; also SE1/4 S5, W1/4 S45, NE1/4 S10, and W1/2 S2",,,"GPS reading",,,2610,2707,,,,"8560-8880 ft.",,English,,"2020-12-11 13:06:29",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c38c6d41-1bcd-4bf1-952a-cba0dd8f817e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13078295
13078535,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,1024281,"Barcode: RM0317946","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",3976,2011-06-15,2011,6,15,166,,2011-6-15,,"Sandstone pavement in ponderosa pine with serviceberry/oak/aspen understory.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Mesa,,"Uncompahgre Plateau: Divide Road, along LaFair Creek, ca 0.6 road mi N of Divide Forks Campground, ca 32 air mi WSW of Delta.",,38.6903,-108.6845,"NAD 83",,"38.6903° N, 108.6845° W to 38.6938° N, 108.6788° W; NAD 83, , GPS reading; T51N R16W S8 SW1/4; also NW1/4 S17, T15S R101W S24 NE1/4, and T15S R100W S19 NW1/2",,,"GPS reading",,,2329,2655,,,,"7640-8710 ft.",,English,,"2020-12-11 13:02:08",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fa98bb79-41cc-4fe9-a49b-6516fb29ad04,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13078535
13084911,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,223361,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"William A. Weber, Reed C. Rollins",7166,1951-08-08,1951,8,8,220,,1951-8-8,,"South slopes.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Park,,"Hoosier Ridge.",,,,,,,,,,,,3659,3963,,,,"12000-13000 ft.",,English,,"2016-06-30 00:02:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:76e33139-b99e-4824-9282-f2ba8821ee6b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13084911
13084912,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,265652,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"John H. Beaman, Harriet G. Barclay",798,1954-07-11,1954,7,11,192,,1954-7-11,"Voucher for embryological studies.","In wet sandstone and limestone soils by snowbank.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Gunnison,,"On crest of ridge between Avery Mountain and Virginia Mountain, near Gothic.",,,,,,,,,,,,,,,,,,,English,,"2016-06-30 00:02:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:18acb78a-98fc-42fa-a3bc-f21d8d3e37cb,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13084912
13084914,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,339924,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Barry C. Johnston",1279,1977-06-30,1977,6,30,181,,1977-6-30,,"Steep, south-facing talus, seen in areas of bare soil, with Valeriana capitata, Draba nivalis var. exigua, Physaria, and Saar1.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Gunnison,,"Gunnison National Forest: just NE of Virginia Basin, near Gothic.",,,,,,"T12S R86W S26",,,,,,3750,,,,,"12300 ft.",,English,,"2016-06-30 00:02:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8dab48db-12bf-41bb-aeea-011e497ab1ec,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13084914
13084915,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,382964,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Reed C. Rollins",51152,1951-07-16,1951,7,16,197,,1951-7-16,,,,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,"San Juan",,"Southwest slope of Engineer Mountain, between Lake City and Telluride.",,,,,,,,,,,,3963,,,,,"13000 ft.",,English,,"2016-06-30 00:02:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3ada8889-246c-4c7c-a90b-55646ec1a6cb,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13084915
13084916,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,338740,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"William A. Weber, Vlad Siplivinsky",15975,1981-05-11,1981,5,11,131,,1981-5-11,,"Level summit ridge, openings in pine forest, with thin red soil and rocks, with standing water in springtime.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Mesa,,"Uncompahgre Plateau: along road from Taylor Ranch in Unaweap Canyon to Cold Springs Ranger Station.",,,,,,,,,,,,,,,,,,,English,,"2016-06-30 00:02:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9717dd26-61cf-4df7-85cf-4658e86c28dc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13084916
13084917,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,600601,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Robert D. Dorn",6539,1995-08-21,1995,8,21,233,,1995-8-21,,"Rocky alpine limestone slope with Geum, Erigeron.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Park,,"Slope N of lake at base of Horseshoe Cirque 10 mi WSW of Fairplay.",,39.18672,-106.1708,"NAD 83",3219,"39.18672° N, 106.1708° W; NAD 83, uncertainty 2 mi., Nat. Geog. TOPO!; T10S R79W S12; also S13",LSB,,"Nat. Geog. TOPO!",,,3750,,,,,"12300 ft.",,English,,"2016-06-30 00:02:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d8e1fbcf-73ab-4fcd-8dc5-e2a34bad1e8d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13084917
13357690,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,4a86230d-8255-4335-84be-2effb18bfd2c,RMBL0011939,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Williams, Charles F.",2016,"Colorado Flora W Slope, 4th ed.",,,,,"Williams, Charles F.","1913, 1914",2016-07-16,2016,7,16,198,,2016-7-16,"Gray, with glochidiate hairs. Phyllaries short, broadly lanceolate, ciliate-fringed, in 4-5 series. Leaves sparsely pubescent, somewhat succulent. Combined with CFW-1914 from nearby locality. Very common all along ridge.","In bare, red clay areas.",,,,,,,,,Flower,,,,,,"United States",Colorado,Gunnison,,"Gothic. Rocky Mountain Biological Laboratory. Ridge from Red Rock to saddle below White Rock Mtn., above Copper Creek and Queen Basin. From Red Rock summit to near midpoint of ridge.",,38.96727,-106.95228,"WGS 84",100,,"Charles F. Williams",,"Digital Map",,,3749,3780,,,,"12300-12400 ft.",,,willcha2,"2018-10-07 13:23:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4a86230d-8255-4335-84be-2effb18bfd2c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13357690
13853393,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e32472c6-5fb1-4abb-8e6a-ea04914c752b,00145672,106761,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"W. A. Weber; Sam Shushan",9389,1955-00-00,1955,0,0,,,"4-5 August 1955","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium",,,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Pitkin,,"Along trail, north slope of Elk Mts. from summit of Conundrum Pass to Conundrum Hot Springs Guard Station. Summit of pass.",,38.99459,-106.90767,WGS84,1500,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at the summit of Triangle Pass. The trail runs between te hot springs and this pass. Conundrum Pass is just below 12,800 ft. I increased the uncertainty to cover both passes. RA; Georeferenced 01 August 2017",3977,,,,,"13050 ft, 3977 m",,,"Access DB","2016-01-13 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e53dc1a9-cce2-42fc-b66c-afa24fc39902,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853393
13853395,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,1dadb601-36bb-463e-8bc9-626613f968ab,00145698,72437,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"W. A. Weber; R. C. Rollins",7166,1951-08-08,1951,8,8,220,,"8 August 1951","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Townsendia rothrockii Gray, det. John H. Beaman 1956.",,,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Park,,"South slopes, Hoosier Ridge.",,39.35461,-106.03146,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point on the south side of Hoosier Ridge east of Hoosier Pass between the 12,480 and 12,520 ft contour lines. RA; Georeferenced 30 March 2017",3810,,,,,"12500 ft, 3810 m",,,"Access DB","2016-01-13 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3a48bdaa-da2d-4136-a5e8-52acca6854ad,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853395
13853396,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,93242681-d775-4697-89f7-26dfc1f6a567,00145706,445384,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lee Vierling; Tass Kelso",36,1990-06-22,1990,6,22,173,,"22 June 1990",,"Dry, windswept alpine meadow with approx. 50% vegetative cover; flat.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Lake/Park,,"Immediately south of Weston Pass summit.",,39.1285761,-106.3901776,WGS84,1000,"T10S R79W","Ryan Allen",Mapstedi,,,"I plotted the UTM to the south of the pass along the county line. RA",3642,,,,,"11950 ft, 3642 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9664d2e5-ce10-4c45-8736-adee754184fd,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853396
13853408,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,ab039144-a6ea-4d44-94ee-639b38ea7897,00145847,350884,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"W. A. Weber; V. Siplivinsky",15975,1981-05-11,1981,5,11,131,,"11 May 1981","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Townsendia rothrockii A. Gray, det. W. A. Weber, no date. Originally identified as Townsendia glabella.","Level summit ridge, openings in pine forest, with thin red soil and rocks, with standing water in springtime.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mesa,,"Uncompahgre Plateau. along road from Taylor Ranch in Unaweap Canyon to Cold Spring Ranger Station.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:674183d3-1a69-41af-aff0-8bbf59c41457,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853408
13853409,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,f939dbc5-ab37-4e72-9d62-72a49da85a20,00145854,386340,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Vlad Siplivinsky; Hans Beck",4885,1982-08-21,1982,8,21,233,,"21 August 1982","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Alpine meadow.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,"La Plata",,"Weminuche Wilderness, San Juan National Forest; northern part of Lime Mesa with limestone outcrops.",,37.5527971,-107.6741236,WGS84,1000,"T38N R7W SEC19","Leslie Johnson",Mapstedi,,,"The UTM used corresponds with the given T,R,S, information and the northern part of Lime Mesa. Weminuche Wilderness according to the TOPO software is nearly 4.5 miles NW of this UTM. LJ OK. RA",,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2fd4b2e9-2e1c-4c58-bf71-fce7083b6700,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853409
13853411,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,51389c86-bd78-40ee-8834-779d9830f5e4,00145870,280267,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Erik R. Olgeirson",409,1970-06-27,1970,6,27,178,,"27 June 1970","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Fell-field areas protruding well below tree-line.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Summit,,"12 miles N.W., Como, Arapaho National Forest, Boreas Pass.",,39.41135,-105.96935,WGS84,1000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Boreas Pass ~12 road miles northwest of Como. RA; Georeferenced 14 July 2016",3627,,,,,"11900 ft, 3627 m",,,"Access DB","2016-01-13 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:217e5876-541d-45ed-beac-6b693e5ab8a6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853411
13853412,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,7d653036-1102-479c-9b3e-9e19ca1c492b,00145888,254282,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"L. Baltzell",212,1971-06-27,1971,6,27,178,,"27 June 1971","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Dry rocky streamside, subalpine.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mesa,,"23 mi NW of Cedaredge on Land's End Road, Grand Mesa.",,39.02567,-108.08598,WGS84,21000,,"Dan Morta","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"Coordinates are 12.45 miles northwest of Cedaredge at Land's End Road. The uncertainty radius reflects that area surrounding the point and still falling withing the boundaries of Grand Mesa National Forest. DPM.; Georeferenced 4 February 2016",,,,,,,,,"Access DB","2016-01-13 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4cd239d8-6c60-4d96-ad8c-ceb3c19da9de,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853412
13853413,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9e0fe535-d4dd-4a93-a7fe-c3c69c93fa44,00145896,431987,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Katherine I. Matthews",595,1981-08-08,1981,8,8,220,,"08 August 1981","Vouchers for Master's Thesis: Alpine Vegetation and Associated soil patterns near Taylor Pass, Colorado.","Ridge. Open slopes along roadside, on disturbed ground, mine area. Bare soil at col.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison/Pitkin,,"Ridge south of Taylor Pass. Below and S of Taylor Peak.",,,,,,,,,,,,3850,,,,,"12631 ft, 3850 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6e910ef0-60b4-4fae-81ff-1897bd0be92e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853413
