id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
18732192,CalBG,RSA,,8f1d56aa-02cb-422d-9259-f2fba3efeea3,PreservedSpecimen,b364b7e2-8245-4046-bd17-ee68e1f2b436,RSA0085765,"POM accession #: 99484",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"Joseph A. Ewan",1943,,,,,,"Marcus E. Jones",s.n.,1878-07-26,1878,7,26,207,,"July 26, 1878","[Possible Marcus E. Jones catalog number 898 present on label. Not M.E.J. collection number.] Imaged for the Marcus E. Jones Mellon Project.",,,,,,,,,,,,,,,"herbarium sheet","United States",Colorado,"Clear Creek",,Georgetown.,,39.706098,-105.697504,WGS84,3000,,"Christina Varnava",,GEOLocate,"verfied: cbaldwin","City centroid of Georgetown, the lowest point in the city, there is no place at 8300'. Error radius encompasses the bounded city limits.",2530,,,,,8300ft.,,,"Sierra G. Sutton; cataloged date: 2016-08-15","2021-02-23 12:28:39",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:73ef1579-9564-461d-8803-1b7378acc56a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18732192
18751367,CalBG,RSA,,8f1d56aa-02cb-422d-9259-f2fba3efeea3,PreservedSpecimen,1b990f7a-0e67-4aed-8e04-08f98859e60c,RSA0085766,"POM accession #: 99354",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"Michael J. Warnock",1979,,,,"cf. after genus",,"Marcus E. Jones",s.n.,1879-00-00,1879,0,0,,,"In 1879","[Specimen has been imaged for the Marcus E. Jones Mellon Project.]",,,,,,,,,,flowers,,,,,"herbarium sheet","United States",Colorado,"El Paso",,"Colorado Springs. Foot Hills.",,38.835378,-104.878567,WGS84,12000,,"Christina Varnava",,GEOLocate,"verfied: cbaldwin","Foothills closest to the city centroid of Colorado Springs. Error radius is the length of the city where it borders the foothills.",,,,,,,,,"Sierra G. Sutton; cataloged date: 2016-08-31","2021-02-23 12:28:39",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d738a77d-2bc5-4bed-911d-220cb3b1af17,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=18751367
19233656,UTEP,"Plant specimens",,e7d46432-f08c-413d-8294-704fc99302d3,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:14175?seid=3992860,UTEP:Herb:14175,"collector number=6423",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",6423,1980-08-23,1980,8,23,236,236,"23 AUG 1980",,,,,,,,,,,,"wild caught",,,1,"whole organism","United States","New Mexico","Grant County",,"Iron Creek Campground","Black Range",,,,,,"Richard D. Worthington",,,unverified,,2195,2195,,,,,,en,,"2021-01-22 04:30:00",http://creativecommons.org/publicdomain/zero/1.0/,"University of Texas at El Paso","CC BY",urn:uuid:a9ad8531-d42d-4ca4-b0fd-eb6ec09e0e08,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19233656
19803365,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,6de3bda6-a221-45af-afac-a78c93b78c18,02083806,566301,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Helleboraceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"James P. Vanderhorst",794,1990-07-07,1990,7,7,188,,1990-7-7,"Project: Vanderhorst 1990; Land Owner: FS WHR;","Meadows and sparse woods above creek, with Picea pungens, Pinus contorta, Populus tremuloides, Symphoricarpos, and Amelanchier.",,,,,,,,,flw,,,,,,"United States",Colorado,"Rio Blanco",,"Flat Tops/White River Plateau: Lost Creek, ca 25 air mi E of Meeker.",,40.0552,-107.4558,,,"40.0552° N, 107.4558° W; T1N R90W S14; also S2, S3; also S10",,,,,,2560,,,,,"7600-8400 ft.",,,"RM DB","2018-01-30 16:52:21",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a81f990b-bdaf-4513-be02-228db7e3a8fa,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19803365
19826058,ALAM,,,89314c9c-1c25-429b-81a4-fbef327eefb2,PreservedSpecimen,830e77df-5829-45af-9301-b3db97ce7ed5,ALAM-V-0004419,8066,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"T. Moyes",s.n.,1999-08-29,1999,8,29,241,,29-Aug-99,,"Subalpine meadows.",,,,,,,,,,,,,,,"United States",Colorado,Saguache,,"Sheep Mountain.",,38.333333,-106.183333,WGS84,100,"38° 20' N 106° 11' 0"" W","Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GEOLocate,"reviewed - high confidence","Georeferenced using verbatim coordinates provided from record to determine locality; Georeferenced 9/15/2021",3505,,,,,"11,500 ft.",,,ajh486,"2021-08-18 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:830e77df-5829-45af-9301-b3db97ce7ed5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19826058
19991475,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,71b34551-7cfb-44ae-a42d-f552f9553be4,2751849,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"E. A. Bessey",s.n.,1896-07-18,1896,7,18,20,20,"18 Jul 1896",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"El Paso Co.",,"Artist's Glen, from the neighborhood of Pike's Peak",,38.849160409131,-104.9527398198,WGS84,,,,"Georeferencing Quick Reference Guide (Zermoglio et","Google Maps (map data 2020); MaNIS Georef. Calculator",,,,,,,,,,en,,"2022-03-04 14:25:05",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:54a779a0-a0be-4d88-bbd0-4c7c2aacc515,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19991475
19991479,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,8f8e0121-76e5-4adf-ac0e-fc870743a3c3,2751848,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"E. A. Bessey",s.n.,1896-07-27,1896,7,27,20,20,"27 Jul 1896",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,,,"William's Canyon, from the neighborhood of Pike's Peak",,,,,,,,,,,,1981,,,,,"6500 ft",,en,,"2022-03-04 14:25:52",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:15198194-827d-4713-9fdf-942d44f307a7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19991479
19992084,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,79cb2dfd-5e4e-47a2-816a-e3c7aa1ff66a,2751856,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"C. S. Crandall",12,1895-08-19,1895,8,19,23,23,"19 Aug 1895",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Larimer Co.",,Foothills,,40.666417,-105.461144,WGS84,,,,"GEOLocate Web Application","GEOLocate (Tulane University Museum of Natural History)",,,1981,,,,,"6500 ft",,en,,"2022-03-04 14:25:18",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:c7a76098-db9d-45e3-94a5-0767c80e3883,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19992084
20006252,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,5fe94e1d-9c70-40e3-a81a-c46b99aaee1d,2751868,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"G. E. Osterhout",13,1903-07-05,1903,7,5,18,18,"05 Jul 1903",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Weld Co.",,"New Windsor. Grown in garden",,,,,,,,"Georeferencing Quick Reference Guide, Version 2012",,,,,,,,,,,en,,"2022-03-04 14:24:37",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:5c74955b-360d-4641-84a4-278282ba1465,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20006252
20006572,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,ffb78051-f22d-4e76-a454-c7df47e89669,2751859,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"G. E. Osterhout",3588,1907-08-08,1907,8,8,22,22,"08 Aug 1907",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Grand Co.",,"Sulphur Springs",,40.073041,-106.102799,WGS84,,,,"GEOLocate Web Application","GEOLocate (Tulane University Museum of Natural History)",,,,,,,,,,en,,"2022-03-04 14:29:01",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:3ac18512-f832-4df2-948b-74b56cf23f7e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20006572
20006685,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,77f0a0a6-0936-410a-a1c0-8476acba0688,2751860,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"F. Tweedy",5701,1903-07-15,1903,7,15,19,20,"15 Jul 1903 - 25 Jul 1903",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Clear Creek Co.",Empire,,,39.761376,-105.684448,WGS84,,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,2591,,,,,"8500 ft",,en,,"2022-03-04 14:25:15",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:ad6c02b5-51a4-4331-b63c-4f8ac072db84,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20006685
20006686,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,c84ee7d2-3216-4feb-bdbd-278f31b9b8cc,2751861,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"F. Tweedy",5702,1903-06-20,1903,6,20,17,19,"20 Jun 1903 - 10 Jul 1903",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Gilpin Co.",,"Eldora to Baltimore",,39.932415,-105.571679,WGS84,1737,,,"Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2020); MaNIS Georef. Calculator",,,2591,2896,,,,"8500-9500 ft",,en,,"2022-03-04 14:27:49",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:f5a9c6d2-2620-488b-b0a1-52b3a1b793f2,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20006686
20006971,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,80885818-d156-40cd-abfd-cd10cec4f7e2,2751865,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"F. Beckwith",60,1912-08-00,1912,8,0,,,"Aug 1912",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Las Animas Co.",,"Fisher's Peak",,37.098354,-104.462763,WGS84,,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,2743,,,,,"8000-9000 ft",,en,,"2022-03-04 14:25:29",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:a509d3c3-e51a-4e9b-9858-17ea33955e6d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20006971
20006974,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,74e9db77-98ab-4a66-ae9d-b4b9973e161c,2751857,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"F. Beckwith",61,1912-07-00,1912,7,0,,,"Jul 1912",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Las Animas Co.",Stonewall,,,37.152242,-105.017224,WGS84,,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,2743,,,,,"8000-9000 ft",,en,,"2022-03-04 14:25:10",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:a9f3c1cb-44ee-4d09-8818-18a81267898a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20006974
20008456,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,626b0aba-ed25-4aa7-a88a-dda27582834d,2751862,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"I. W. Clokey",4123,1921-07-14,1921,7,14,19,19,"14 Jul 1921",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Jefferson Co.",,Bendermeer,,,,,,,,,,,,2220,,,,,"7283 ft",,en,,"2022-03-04 14:24:41",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:b59a37a6-32d8-47fd-a034-e74253203d65,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20008456
20009202,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,7d4b8928-39ca-4224-b6ed-ce19520674dd,2751850,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"W. A. Weber",9418,1966-08-10,1966,8,10,22,22,"10 Aug 1966",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Saguache Co.",,"volcanic ash deposits, Cochetopa Park, just south of summit of Cochetopa Pass",,,,,,,,,,,,2926,,,,,"9600 ft",,en,,"2022-03-04 14:25:23",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:2543532c-6ed9-4f74-9a98-4d7800533d33,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20009202
20016140,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,10581533-14d2-47cd-b025-9d324e2a8ab1,2751853,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"B. Elliott",4496,1998-07-29,1998,7,29,21,21,"29 Jul 1998",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Las Animas Co.",,"Wet Mountains, Wet Mountain Valley, Sangre de Cristo Range, and Vicinity: Park Plateau: below North Lake Dam, S of Cuchara Pass on Colo Hwy 12.",,37.2431,-105.0366,WGS84,,,,"GEOLocate Web Application","GEOLocate (Tulane University Museum of Natural History)",,,2591,,,,,"8500 ft",,en,,"2022-03-04 14:22:01",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:9a92ce2e-7e20-4659-88b4-a35ec8a42134,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20016140
20396817,UTEP,"Plant specimens",,e7d46432-f08c-413d-8294-704fc99302d3,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:14174?seid=4058733,UTEP:Herb:14174,"collector number=6389",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"Richard D. Worthington",1980-08-23,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",6389,1980-08-23,1980,8,23,236,236,"23 AUG 1980",,,,,,,,,,,,"wild caught",,,1,"whole organism","United States","New Mexico","Sierra County",,"0.5 miles W of Kingston, up North Percha Creek","Black Range",,,,,,"Richard D. Worthington",,,unverified,,1890,1890,,,,,,en,,"2021-02-15 16:40:00",http://creativecommons.org/publicdomain/zero/1.0/,"University of Texas at El Paso","CC BY",urn:uuid:4090a1a9-a57e-434c-af8b-8a563d784f74,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20396817
21348944,ASC,,,17a53c97-835b-409e-8a9a-c9a7307a4965,PreservedSpecimen,cb1cba0b-466e-442a-bc02-da5351b1f068,ASC00065847,,"Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium|Delphinium ramosum",Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum var. alpestre",64152,"(Rydb.) W.A.Weber",Delphinium,,ramosum,var.,alpestre,Variety,,,,,,,,"Tim Hogan",,,,,,,,,"Delphinium alpestre Rydberg, det. by Jason A. Koontz, January 11, 2000. Original ID: Delphinium ramosum Rydberg var. alpestre.",,,,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,Flr,,,,,,"United States",Colorado,Alamosa,,,,,,,,,,,,,,,,,,,,,en,jjc422,"2021-05-31 11:35:38",http://creativecommons.org/licenses/by/3.0/,"Deaver Herbarium",,urn:uuid:cb1cba0b-466e-442a-bc02-da5351b1f068,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21348944
21348945,ASC,,,17a53c97-835b-409e-8a9a-c9a7307a4965,PreservedSpecimen,f01d0214-5397-4ffa-94dd-41fba5b8f7be,ASC00065846,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",3533,1998-08-21,,,,,,1998-8-21,,"East-facing slopes of alpine meadow with Festuca thurberi, Poa alpina, Luzula spicata and Sibbaldia procumbens.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Huerfano,,"San Isabel National Forest: Sangre de Cristo Range: Zapata Trail, 2 mi N of California Peak.",,37.6238,-105.473773,WGS84,3649,"T28S R73W S1 NE1/4","gag42 (2022-01-30 12:58:19)",,"georef batch tool 2022-01-30; GeoLocate","reviewed - high confidence","Location result from geolocate, most likely possibility",3582,,,,,"11750 ft.",,en,jjc422,"2022-01-30 12:58:19",http://creativecommons.org/licenses/by/3.0/,"Deaver Herbarium",,urn:uuid:f01d0214-5397-4ffa-94dd-41fba5b8f7be,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21348945
21415627,GA,,,urn:lsid:biocol.org:col:15610,PreservedSpecimen,3276dec5-0d66-4691-9b58-6a9392b38695,GA146637,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Colorado,"Saguache County",,"Saguache County, CO",,,,,,,,,,,,,,,,,,,,,"2019-03-19 06:40:14",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6a8066d1-8b7d-4adf-8386-47963ad46409,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21415627
21553836,CATU,,,e69d9b15-028e-4e74-a753-fca4687278fc,PreservedSpecimen,122041c2-c2cf-4605-adf1-49762c567223,CATU001817,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jay A Buxton",39,1973-06-24,1973,6,24,175,,"24 Jun 1973",,,,,,,,,,,Fls,,Frt,,,,"United States",Wyoming,Albany,,"SE 1/4 sec 18 T15N71W",,,,,,,,,,,,,,,,,,,,,"2019-07-11 13:35:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:122041c2-c2cf-4605-adf1-49762c567223,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21553836
21980459,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,39903358-33a6-11e4-8223-36603f1ccdb1,7625,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,11/29/10,,,,,,"Johnston, Earl",733,2010-08-08,2010,8,8,220,,8/8/10,,,,,,,,,,,,,,,,,U.S.A.,Colorado,,,"Estes Park. In Glen Haven.",,40.453872,-105.449161,WGS84,2000,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,,,,,"2021-04-29 12:08:25",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b4a1f56f-2b89-4c75-b6cb-3a19d23bf3bf,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21980459
21980460,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3b23b5d5-33a6-11e4-8223-36603f1ccdb1,7626,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,11/29/10,,,,,,"Crockett, Margaret",,1896-07-24,1896,7,24,206,,07/24/1896,,"Habitat ordinary.",,,,,,,,,,,,,,,U.S.A.,Colorado,,,Saguache.,,38.087908,-106.137332,WGS84,2000,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,,,,,"2021-04-29 12:08:28",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:721e7af2-03a1-4017-b286-c634cf915f47,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21980460
21980461,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,39928b29-33a6-11e4-8223-36603f1ccdb1,7627,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"Smith, P.",3/15/06,,,,,,"Harmon, W. E.",8985,,,,,,,May-77,,"Clay barren community with Eriogonum, Hymenoxyus, and Phlox, and wet draw of Two Mile Creek.",,,,,,,,,,,,,,,U.S.A.,Colorado,"Weld County",,"Pawnee National Grassland, N of Liberty Pasture, ca. 3/4 mi S of Jct. of Colorado State Hwy 71 & Weld County Rd. 124",,40.8844,-103.679,WGS84,500,"T11N R56W sec31","Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,,,,,"2021-04-29 12:08:25",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:684a6c09-30f9-498c-b9e2-4dab71e280cc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21980461
21980462,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3b252353-33a6-11e4-8223-36603f1ccdb1,7628,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,9/25/07,,,,,,Hershey,2472,1942-08-03,1942,8,3,215,,8/3/42,,"Dense growth on low mountain.",,,,,,,,,,,,,,,U.S.A.,"New Mexico","Colfax County",,"Near Chico.",,36.487661,-104.194646,WGS84,2000,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,1676.4,,,,"2021-04-29 12:08:28",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:39336bd6-7ea1-4288-8cea-fb0921b4e8e1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21980462
21990897,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3aef7227-33a6-11e4-8223-36603f1ccdb1,18172,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"Schiebout, Michael",11/29/10,,,,,,"Schiebout, Michael",7520,2005-07-18,2005,7,18,199,,7/18/05,,"Ponderosa pine and douglas fir forest with open meadows; also collected around lake and springs.",,,,,,,,,,,,,,,U.S.A.,"New Mexico","Colfax County",,"Sugarite State Park; 5.8 air miles north-northeast of Raton.",,36.98388889,-104.4049444,WGS84,200,,Collector,"Collector Generated",Unknown,,,,,,,,2287,,,,"2021-04-29 12:08:28",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8d87bdf9-b69e-4855-a027-3cf1b68ab8e7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21990897
